Place_Id,Place_Name,Description,Category,City,Rating,Coordinate,Lat,Long,translated_description,translated_category
398,Taman Buah Surabaya,"Wisata Taman Buah Undaan di Surabaya adalah salah satu tempat wisata yang berada di blok m suturejo utara, kabupaten surabaya, provinsi jawa timur, negara indonesia. Wisata Taman Buah Undaan di Surabaya adalah tempat wisata yang ramai dengan wisatawan pada hari biasa maupun hari liburan. Tempat ini sangat indah dan bisa memberikan sensasi yang berbeda dengan aktivitas kita sehari hari. Wisata Taman Buah Undaan di Surabaya memiliki pesona keindahan yang sangat menarik untuk dikunjungi. Sangat di sayangkan jika anda berada di kota surabaya tidak mengunjungi wisata taman yang mempunyai keindahan yang tiada duanya tersebut. Wisata Taman Buah Undaan di Surabaya sangat cocok untuk mengisi kegiatan liburan anda, apalagi saat liburan panjang seperti libur nasional, ataupun hari ibur lainnya. Keindahan Wisata Taman Buah Undaan di Surabaya ini sangatlah baik bagi anda semua yang berada di dekat atau di kejauhan untuk merapat mengunjungi tempat Wisata Taman Buah Undaan di Surabaya di kota surabaya.",Taman Hiburan,Surabaya,4.1,"{'lat': -7.266213899999999, 'lng': 112.795281}",-7.2662139,112.795281,"Undaan Fruit Park Tourism in Surabaya is one of the tourist attractions located in Blok M Suturejo Utara, Surabaya Regency, East Java Province, Indonesia.Undaan Fruit Park Tourism in Surabaya is a tourist spot that is crowded with tourists on weekdays and holidays.This place is very beautiful and can provide a different sensation from our daily activities.Undaan Fruit Park Tourism in Surabaya has a very interesting charm of beauty to visit.It is unfortunate if you are in the city of Surabaya do not visit park tourism that has the beauty that is second to none.Undaan Fruit Park Tourism in Surabaya is very suitable to fill your vacation activities, especially during long holidays such as national holidays, or other Ibur Day.The beauty of Undaan Fruit Park Tourism in Surabaya is very good for all of you who are near or in the distance to visit the Undaan Fruit Park tourist attractions in Surabaya in Surabaya.",amusement parks
399,Taman Pelangi,"Kalau pelangi biasanya ada di siang hari pasca hujan, maka di Taman Pelangi Yogyakarta pengunjung justru bisa menikmatinya setiap malam hari. Ya, ini lantaran taman ini merupakan Taman Lampion beraneka warna dan rupa. Buka sejak petang, Taman ini memang sangat cocok dijadikan pilihan destinasi rekreasi keluarga saat malam hari. Namun karena merupakan taman outdoor alias terbuka, maka pilihan paling tepat untuk datang ialah saat cuaca tidak hujan.",Taman Hiburan,Surabaya,4.5,"{'lat': -7.3275604, 'lng': 112.7312242}",-7.3275604,112.7312242,"If the rainbow is usually in the afternoon after the rain, then in the Yogyakarta Pelangi Park, visitors can actually enjoy it every night.Yes, this is because this park is a colorful and appearance of lantern park.Open since evening, this park is indeed very suitable as a choice of family recreation destinations at night.But because it is an outdoor park alias open, the most appropriate choice to come is when the weather does not rain.",amusement parks
400,Hutan Bambu Keputih,"Surabaya menjadi kota metropolitan kedua setelah Jakarta. Kepadatan penduduk Surabaya pun cukup tinggi, dan karena terletak di pesisir, suhu kota terasa panas. Meski begitu, masih ada tempat sejuk, teduh, dan asri di tengah Kota Surabaya. Ialah Hutan Bambu Surabaya, tepatnya berada di Keputih. Mendengar nama “Hutan Bambu”, mungkin yang terlintas adalah hutan di pedesaan. Tapi jangan salah, di tengah kota pun dapat terwujud tempat asri seperti ini. Suasananya yang asri membuat pengunjung berbondong-bondong datang ke lokasi ini. Dan sekarang, taman rekreasi ini tengah menjadi favorit pengunjung menghabiskan waktu luang.",Cagar Alam,Surabaya,4.3,"{'lat': -7.294190899999999, 'lng': 112.8017238}",-7.2941909,112.8017238,"Surabaya became the second metropolitan city after Jakarta.The population of Surabaya is quite high, and because it is located on the coast, the city temperature feels hot.Even so, there are still cool, shady, and beautiful places in the middle of Surabaya.It is Surabaya Bamboo Forest, precisely in Keputih.Hearing the name ""Bamboo Forest"", maybe what crossed was a forest in the countryside.But make no mistake, even in the middle of the city can be realized a beautiful place like this.The beautiful atmosphere made visitors flocked to this location.And now, this recreational park is becoming a favorite of visitors to spend free time.",Nature preserve
401,Taman Keputran,"Ntah, mengapa nama taman ini disebut dengan taman keputran, namun jika dikaitkan dengan lokasi taman, berada di persimpangan jalan Keputran Surabaya. Selain itu, di seberang sungai terdapat juga sebuah taman yang bernama Taman Lalu Lintas Surabaya. Keunikan Taman Keputran dibandingkan dengan taman lainnya adalah adanya lampu yang kerangka tiangnya mirip dengan manusia, dengan gaya pose yang berbeda-beda itu, membuat taman ini terlihat ada sentuhan kreatif dan inovatif. Lampu-lampu itu terang dan indah pada malam hari. Untuknya, taman ini cukup representatif sebagai pilihan mendapatkan tempat tongkrongan yang tenang pada malam hari. Tak hanya itu, jalur pijat refleksi kaki juga tersedia disana. Cocok untuk pengunjung yang ingin mencoba pengobatan refleksi kaki sederhana. Melalui pemahaman tentang jalur refleksi secara mendalam, sebagian orang memilih sarana ini dalam usaha menyembuhkan penyakit.
",Taman Hiburan,Surabaya,4.3,"{'lat': -7.2732153, 'lng': 112.744102}",-7.2732153,112.744102,"I don't know why the name of the park is called the Keputran Park, but if it is associated with the location of the park, it is at the intersection of Jalan Keputran Surabaya.In addition, across the river there is also a park called Surabaya Traffic Park.The uniqueness of the Keputran Park compared to other parks is the lamp whose pole frame is similar to humans, with a different pose style, making this park seen a creative and innovative touch.The lights are bright and beautiful at night.For him, this park is quite representative as an option to get a quiet hangout at night.Not only that, foot reflexology massage paths are also available there.Suitable for visitors who want to try simple foot reflection treatment.Through an understanding of the path of reflexology in depth, some people choose this means in an effort to cure disease.",amusement parks
402,Food Junction Grand Pakuwon,"Food Junction Grand Pakuwon sebetulnya merupakan suatu pujasera dengan konsep yang sedikit berbeda dengan tempat lainnya. Tempatnya yang terletak di area Tandes, Surabaya Barat (strategis dengan suasana romantis dan unik) dimana jika dari arah pusat kota hanya membutuhkan waktu 20 menit untuk sampai ke lokasi. Sehingga tidak heran apabila banyak warga Surabaya yang menghabiskan waktu sore hari ditempat ini.",Pusat Perbelanjaan,Surabaya,4.5,"{'lat': -7.251022000000003, 'lng': 112.6620053}",-7.251022,112.6620053,"The Food Junction Grand Pakuwon is actually a court with a concept that is slightly different from other places.The place is located in the Tandes area, West Surabaya (strategic with a romantic and unique atmosphere) where if from the direction of the city center it only takes 20 minutes to get to the location.So it is not surprising that many Surabaya residents spend the afternoon in this place.",Shopping center
403,Taman Barunawati,"Taman Barunawati yang lokasinya berada di kota Surabaya bagian utara. Taman yang satu ini bisa menjadi referensi untuk dikunjungi karena cukup recommended terutama bagi warga Surabaya atau bahkan warga luar Surabaya. Layaknya taman pada umumnya, memanglah menjadi tempat berlibur yang paling murah namun ada manfaat tersendiri yang bisa dirasakan oleh pengunjung seperti pikiran jadi tenang. Selain itu kita juga bisa mengajak anak atau anggota keluarga yang masih kecil untuk sekedar bermain di playground yang ada di dalam Taman Barunawati. Taman yang diresmikan pada 9 Oktober 2019 itu sekarang kondisinya nampak indah dan asri sehingga dapat mengalihkan perhatian bagi siapa saja yang melewati jalan Perak Barat Surabaya. Berkunjung ke taman ini pun kita tidak perlu merogoh kocek sepeser pun, namun pengunjung masih dapat menikmati pemandangan dan semua fasilitas yang ada di dalamnya.",Taman Hiburan,Surabaya,4.2,"{'lat': -7.222055899999998, 'lng': 112.7319967}",-7.2220559,112.7319967,"Taman Barunawati which is located in the city of North Surabaya.This park can be a reference to be visited because it is quite recommended, especially for residents of Surabaya or even residents outside Surabaya.Like a park in general, it is indeed the cheapest vacation spot but there are separate benefits that can be felt by visitors such as the mind so calm.In addition we can also invite children or family members who are still small to just play in the playground in Taman Barunawati.The park, which was inaugurated on October 9, 2019, is now the condition that looks beautiful and beautiful so that it can distract anyone who passes the West Silver Road Surabaya.Even visiting this park we do not need to spend a dime, but visitors can still enjoy the view and all the facilities in it.",amusement parks
404,Kenjeran Park,"Kenjeran Park merupakan salah satu tempat wisata kekinian di Surabaya. Tempat wisata ini berlokasi tepat di Jalan Sukolilo, Desa Sukolilo Baru, Kecamatan Bulak, Surabaya, Jawa Timur. Dulunya, Kenjeran Park merupakan tempat yang kumuh dan kurang terawat. Tetapi, tempat ini kembali terawat hingga bertransformasi menjadi destinasi wisata modern dan kekinian di tengah Kota Surabaya. Kenjeran Park terdiri dari beberapa kawasan wisata yang bisa pengunjung pilih. Bagi yang membawa anak-anak dan suka berenang, pengunjung bisa mengunjungi Atlantis Land Kenjeran. Lalu, pengunjung juga bisa menyambangi beberapa tempat yang ikonik dari Kenjeran Park. Salah satunya adalah Pagoda Tian Ti. Pagoda Tian Ti ini punya desain yang terinspirasi dari Pagoda Tian Tan di Beijing, China. Namun, Pagoda Tian Ti terdiri dari tiga lantai dengan diameter 60 meter dan tinggi 58 meter. Tempat ikonik lainnya adalah Patung Buddha 4 Wajah. Patung Buddha memiliki ketinggian 36 meter. Tempat menarik lainnya yang bisa pengunjung sambangi adalah Klenteng Sanggar Agung. Di klenteng ini, pengunjung bisa melihat patung Dewi Kwan Im dan sepasang naga merah keemasan yang langsung menghadap ke pantai.",Taman Hiburan,Surabaya,4.2,"{'lat': -7.252296400000001, 'lng': 112.7966952}",-7.2522964,112.7966952,"Kenjeran Park is one of the current tourist attractions in Surabaya.This tourist spot is located right on Jalan Sukolilo, Sukolilo Baru Village, Bulak District, Surabaya, East Java.Previously, Kenjeran Park was a dirty and poor place.However, this place is maintained again to transform into a modern and contemporary tourist destination in the middle of Surabaya.Kenjeran Park consists of several tourist areas that visitors can choose.For those who bring children and like to swim, visitors can visit Atlantis Land Kenjeran.Then, visitors can also visit some iconic places from Kenjeran Park.One of them is Tian TI Pagoda.This Tian TI Pagoda has a design inspired by Tian Tan's pagoda in Beijing, China.However, Tian TI Pagoda consists of three floors with a diameter of 60 meters and a height of 58 meters.Another iconic place is a 4 face Buddha statue.The Buddhist statue has a height of 36 meters.Another interesting place that visitors can visit is the Sanggar Agung Temple.In this temple, visitors can see the statue of Dewi Kwan Im and a pair of golden red dragons that directly face the beach.",amusement parks
405,Surabaya North Quay,"Surabaya menjadi kota besar yang sering menjadi tempat tujuan wisata. Berbagai tempat belanja dari tradisional hingga modern ada di Ibukota Jawa Timur ini. Namun, apakah tidak bosan wisata belanja saja di Surabaya? Jika bosan, datanglah ke Surabaya North Quay, objek wisata baru di Surabaya. Surabaya North Quay sebenarnya adalah terminal bagi kapal pesiar mewah yang bersandar. Namun, tempat ini sengaja dibenahi supaya dapat menjadi tempat wisata bagi warga Surabaya dan sekitarnya. Bahkan, tak sedikit yang berasal dari luar daerah yang penasaran ingin menikmati pemandangan menakjubkan. Lautan lepas dengan kapal pesiar mewah yang bersandar di terminal ini, menjadi daya tarik utamanya.",Taman Hiburan,Surabaya,4.4,"{'lat': -7.1968193, 'lng': 112.7324578}",-7.1968193,112.7324578,"Surabaya is a big city that is often a tourist destination.Various shopping places from traditional to modern are in the capital of East Java.However, is it not bored shopping for shopping in Surabaya?If you get bored, come to Surabaya North Quay, a new tourist attraction in Surabaya.Surabaya North Quay is actually a terminal for luxury cruise ships that are leaning.However, this place was deliberately addressed so that it could become a tourist spot for the residents of Surabaya and surrounding areas.In fact, not a few who come from outside the curious area want to enjoy the amazing view.The sea is loose with a luxurious cruise ship leaning in this terminal, the main attraction.",amusement parks
406,Kebun Bibit Wonorejo,"Meskipun namanya kebun bibit, namun kawasan ini rasanya lebih cocok disebut sebagai taman. Kawasan Kebun Bibit Wonorejo ini terbagi menjadi 2 bagian, yaitu Taman Aktif dan Taman Pasif yang total keduanya mempunyai luas sebesar 5.9 hektare. Cuaca panas yang bikin gerah memang paling enak didinginkan dengan berkunjung ke tempat adem. Selain mall, taman kota di Surabaya seperti Kebun Bibit Wonorejo ini juga pilihan yang tepat. Pengunjung akan dimanjakan dengan udara sejuk. Hal ini karena banyaknya pepohonan yang menjulang tinggi.",Cagar Alam,Surabaya,4.4,"{'lat': -7.312365499999999, 'lng': 112.7889021}",-7.3123655,112.7889021,"Although the name is a nursery garden, but this area feels more suitable to be called a park.The Wonorejo seedling area is divided into 2 parts, namely active parks and passive parks, both of which have an area of 5.9 hectares.The hot weather that makes it hot is the best cooled by visiting a cool place.Besides the mall, the city park in Surabaya such as the Wonorejo nursery is also the right choice.Visitors will be spoiled with cool air.This is because of the many trees that are towering high.",Nature preserve
407,Taman Ekspresi Dan Perpustakaan,"Taman Ekspresi Surabaya tidak hanya menyuguhkan taman yang rindang dan asri. Taman di Jalan Gentengkali ini juga punya fasilitas penunjang berupa perpustakaan di sisi barat. Perpustakaan yang dikelola Dinas Perpustakaan dan Kearsipan Kota Surabaya tersebut memiliki 3.412 koleksi buku. Buku-buku yang ada di perpustakaan sangat lengkap dan baru, dari cetakan 2009 sampai terbaru 2019. Mulai buku bahasa, filsafat, psikologi, agama, matematika, ilmu alam, ilmu sosial, keluarga, teknologi, seni, sastra, geografis, sejarah, hingga bacaan untuk anak-anak.",Taman Hiburan,Surabaya,4.5,"{'lat': -7.2573072, 'lng': 112.7437199}",-7.2573072,112.7437199,"Surabaya Expression Park not only presents a shady and beautiful park.The park on Jalan Gentengkali also has supporting facilities in the form of a library on the west side.The library managed by the Surabaya City Library and Archives Service has 3,412 book collections.The books in the library are very complete and new, from print 2009 to the latest 2019. Starting in language books, philosophy, psychology, religion, mathematics, natural science, social science, family, technology, art, literature, geographical, history, untilreading for children.",amusement parks
408,Kebun Binatang Surabaya,"Kebun Binatang Surabaya (KBS) (Dialek Arekan: Kebon Binatang Suroboyo) adalah salah satu kebun binatang yang populer di Indonesia dan terletak di Surabaya. KBS merupakan kebun binatang yang pernah terlengkap se-Asia Tenggara, di dalamnya terdapat lebih dari 981 spesies satwa yang berbeda yang terdiri lebih dari 2.806 binatang. Termasuk di dalamnya satwa langka Indonesia maupun dunia terdiri dari Mamalia, Aves, Reptilia, dan Pisces.
",Cagar Alam,Surabaya,4.3,"{'lat': -7.295954599999999, 'lng': 112.7366094}",-7.2959546,112.7366094,"Surabaya Zoo (KBS) (Dialek Arean: Kebon Suroboyo Animal) is one of the popular zoos in Indonesia and is located in Surabaya.KBS is the most complete zoo in Southeast Asia, in it there are more than 981 different species of animals consisting of more than 2,806 animals.This includes endangered animals of Indonesia and the world consisting of mammals, aves, reptiles, and pisces.",Nature preserve
409,Rumah Batik,"Di rumah batik ini terdapat sekitar 2000 lembar batik yang memiliki ragam corak yang beraneka macam. Aneka batik tersebut terbuat dari berbagai macam jenis bahan yaitu seperti prima, primis, santio, sutra, prishmina dan sarimpit. Tidak hanya kain batik saja yang dapat anda temukan di rumah batik ini melainkan juga ada sarung batik, baju batik, celana batik, rok batik, selendang batik, dan lain sebagainya. Untuk anda yang ingin segera mengunjungi rumah batik di Surabaya ini maka berikut informasi alamat dari rumah batik itu sendiri. Jadi rumah batik tersebut pada mulanya terletak di jalan tambak, dukuh 1, no.4, rt.01, rw.09, kelurahan kapasari, kecamatan genteng, Surabaya. Di tempat ini anda akan melihat berbagai macam batik yang di pajang yaitu mulai dari batik Surabaya, bangkalan, sidoarjo, sumenep, mojokerto, ponorogo, tuban, jombang, dan bojonegoro. Karena koleksi yang di miliki di rumah batik Surabaya ini sangat beragam tentu saja membuat banyak pengunjung yang ingin datang ke lokasi ini. Setelah itu rumah batik ini di pindah di lokasi jalan margorejo, no. 143, Surabaya.
",Budaya,Surabaya,4.5,"{'lat': -7.278735999999999, 'lng': 112.718453}",-7.278736,112.718453,"In this batik house there are around 2000 batik sheets that have a variety of kinds of patterns.Various batik is made of various types of materials such as Prima, Primis, Santio, Silk, Prishmina and Sarimpit.Not only batik cloth that you can find in this batik house but there are also batik sarongs, batik clothes, batik pants, batik skirts, batik shawls, and so forth.For those of you who want to immediately visit the batik house in Surabaya, the following addresses from the batik house itself.So the batik house was originally located on Jalan Tambak, Hamlet 1, No.4, RT.01, RW.09, Kapasari Village, Genteng District, Surabaya.In this place you will see a variety of batik in Pajang, starting from Batik Surabaya, Bangkalan, Sidoarjo, Sumenep, Mojokerto, Ponorogo, Tuban, Jombang, and Bojonegoro.Because the collection that is owned at the Surabaya batik house is very diverse, of course, makes many visitors who want to come to this location.After that the batik house was moved to the location of Jalan Margorejo, no.143, Surabaya.",Culture
410,Ciputra Waterpark,"Ciputra Waterpark Surabaya – Bermain air di waterpark memang bisa menjadi alternatif rekreasi kaum urban di berbagai kota besar. Tidak hanya Jakarta, Surabaya sebagai salah satu kota metropolis di Indonesia juga sudah mulai bergeliat membangun tempat rekreasi keluarga. Salah satunya waterpark yang bisa menjadi tujuan wisata keluarga adalah Ciputra Waterpark Surabaya. Berlokasi di Waterpark Boulevard, Citraland “The Singapore of Surabaya”, Surabaya, waterpark yang berdiri di areal seluas 5 hektar menawarkan beragam aktivitas dan atraksi menarik. Tidak salah jika waterpark yang satu ini mengklaim sebagai water attraction terbesar Indonesia.",Taman Hiburan,Surabaya,4.3,"{'lat': -7.2861707, 'lng': 112.6333338}",-7.2861707,112.6333338,"CIPUTRA WATERPARK SURABAYA - Playing water in Waterpark can indeed be an alternative to the recreation of urbanites in various major cities.Not only Jakarta, Surabaya as one of the metropolis cities in Indonesia has also begun to stretch to build family recreation areas.One of them is Waterpark which can be a family tourist destination is Ciputra Waterpark Surabaya.Located in Waterpark Boulevard, Citraland ""The Singapore of Surabaya"", Surabaya, Waterpark which stands in an area of 5 hectares offers a variety of interesting activities and attractions.It is not wrong if this onepark claims to be Indonesia's largest water attraction.",amusement parks
411,Masjid Muhammad Cheng Hoo,"Masjid Cheng Hoo Surabaya adalah Masjid bernuansa Muslim Tionghoa yang berlokasi di Jalan Gading, Ketabang, Genteng, Surabaya atau 1.000 m utara Gedung Balaikota Surabaya. Masjid ini didirikan atas prakarsa para sespuh, penasehat, pengurus PITI, dan pengurus Yayasan Haji Muhammad Cheng Ho Indonesia Jawa Timur serta tokoh masyarakat Tionghoa di Surabaya. Pembangunan masjid ini diawali dengan peletakkan batu pertama 15 Oktober 2001 bertepatan dengan Isra' Mi'raj Nabi Muhammad SAW. Sedangkan pembangunannya baru dilaksanakan 10 Maret 2002 dan baru diresmikan pada 13 Oktober 2002. Masjid Cheng Ho, atau juga dikenal dengan nama Masjid Muhammad Cheng Ho Surabaya, ialah bangunan masjid yang menyerupai kelenteng (rumah ibadah umat Tri Dharma). Gedung ini terletak di areal komplek gedung serba guna PITI (Pembina Imam Tauhid Islam) Jawa Timur Jalan Gading No.2 (Belakang Taman Makam Pahlawan Kusuma Bangsa), Surabaya. Masjid ini didominasi warna merah, hijau, dan kuning. Ornamennya kental nuansa Tiongkok lama. Pintu masuknya menyerupai bentuk pagoda, terdapat juga relief naga dan patung singa dari lilin dengan lafaz Allah dalam huruf Arab di puncak pagoda. Di sisi kiri bangunan terdapat sebuah beduk sebagai pelengkap bangunan masjid.Selain Surabaya di Palembang juga telah ada masjid serupa dengan nama Masjid Cheng Ho Palembang atau Masjid Al Islam Muhammad Cheng Hoo Sriwijaya Palembang. Nama masjid ini merupakan bentuk penghormatan pada Cheng Ho, Laksamana asal Cina yang beragama Islam. Dalam perjalanannya di kawasan Asia Tenggara, Cheng Ho bukan hanya berdagang dan menjalin persahabatan, juga menyebarkan agama Islam.",Tempat Ibadah,Surabaya,4.7,"{'lat': -7.252275399999999, 'lng': 112.7468796}",-7.2522754,112.7468796,"Cheng Hoo Mosque Surabaya is a Mosque with a Muslim Chinese Muslim nuance located on Jalan Gading, Ketabang, Genteng, Surabaya or 1,000 m north of Surabaya City Hall Building.The mosque was founded on the initiatives of the Sespuh, Advisors, PITI Management, and the Management of the Haji Muhammad Cheng Ho Indonesia Foundation in East Java and Chinese community leaders in Surabaya.The construction of this mosque begins with the laying of the first stone on 15 October 2001 to coincide with Isra 'Mi'raj of the Prophet Muhammad.While the construction was only carried out March 10, 2002 and was only inaugurated on October 13, 2002. The Cheng Ho Mosque, or also known as the Muhammad Cheng Ho Mosque in Surabaya, is a mosque building that resembles the Temple (the House of Worship of the Tri Dharma people).This building is located in the area of the Multipurpose Building Complex (Pembina Imam Tauhid Islam) East Java Jalan Gading No.2 (behind the Taman Park of Kusuma Bangsa Heroes), Surabaya.This mosque is dominated by red, green and yellow.The ornament is thick with long -time Chinese nuances.The entrance resembles the shape of the pagoda, there is also a dragon relief and a statue of a lion from a candle with Lafaz Allah in Arabic letters at the top of the pagoda.On the left side of the building there is a drum as a complement to the mosque building. In addition to Surabaya in Palembang there is also a mosque similar to the name of the Cheng Ho Mosque Palembang or Al Islam Mosque Muhammad Cheng Hoo Sriwijaya Palembang.The name of this mosque is a form of respect for Cheng Ho, Admiral from China who is Muslim.In his journey in the Southeast Asian region, Cheng Ho was not only trading and establishing friendship, also spreading Islam.",Worship place
412,Masjid Nasional Al-Akbar,"Masjid Nasional Al Akbar (atau biasa disebut Masjid Agung Surabaya) ialah masjid terbesar kedua di Indonesia yang berlokasi di Kota Surabaya, Jawa Timur setelah Masjid Istiqlal di Jakarta. Posisi masjid ini berada di wilayah Kelurahan Pagesangan, Kecamatan Jambangan, Surabaya dan tepat di samping Jalan Tol Surabaya-Gempol. Ciri yang mudah dilihat adalah kubahnya yang besar didampingi 4 kubah kecil yang berwarna biru. Serta memiliki satu menara yang tingginya 99 meter. Masjid Nasional Al-Akbar Surabaya dibangun sejak tanggal 4 Agustus 1995, atas gagasan Wali Kota Surabaya saat itu, H. Soenarto Soemoprawiro. Pembangunan Masjid ini ditandai dengan peletakan batu pertama oleh Wakil Presiden RI Try Sutrisno. Namun karena krisis moneter pembangunannya dihentikan sementara waktu. Tahun 1999, masjid ini dibangun lagi dan selesai tahun 2001. Pada 10 November 2000, Masjid ini diresmikan oleh Presiden RI KH. Abdurrahman Wahid.
",Tempat Ibadah,Surabaya,4.9,"{'lat': -7.336614099999998, 'lng': 112.7151806}",-7.3366141,112.7151806,"Al Akbar National Mosque (or commonly called the Surabaya Great Mosque) is the second largest mosque in Indonesia located in the city of Surabaya, East Java after the Istiqlal Mosque in Jakarta.The position of this mosque is in the area of Pagesangan Village, Jambangan District, Surabaya and right next to the Surabaya-Gempol toll road.The characteristic that is easily seen is its large dome accompanied by 4 small domes that are blue.And has a tower that is 99 meters high.The Surabaya Al-Akbar National Mosque was built on August 4, 1995, for the idea of the Mayor of Surabaya at that time, H. Soenarto Soemoprawiro.The construction of this mosque was marked by the laying of the first stone by Indonesian Vice President Try Sutrisno.However, because the construction monetary crisis was temporarily stopped.In 1999, the mosque was built again and completed in 2001. On November 10, 2000, the mosque was inaugurated by Indonesian President KH.Abdurrahman Wahid.",Worship place
413,Museum TNI AL Loka Jala Crana,"Museum Loka Jala Crana berdiri pada tanggal 19 September 1969 oleh Ibu R. Mulyadi, isteri panglima Angkatan Laut Laksamana R. Moeljadi, dengan nama Museum Akabri Laut. Pada tahun 1973, tepatnya pada tanggal 10 Juli 1973, statusnya ditingkatkan menjadi Museum TNI Angkatan Laut. Selanjutnya tanggal 6 Oktober 1979 namanya berubah kembali menjadi Museum TNI Angkatan Laut Loka Jala Crana. Loka jala Crana berarti tempat untuk menyimpan, mengabadikan dan menyajikan peralatan atau sarana yang dipergunakan oleh TNI Angkatan Laut. Di dalam museum ini terdapat beberapa koleksi peralatan pertempuran Angkatan Laut, disamping itu juga satu koleksi berupa planetarium dan astronavigasi. Museum ini menyuguhkan dan menyelamatkan objek benda-benda bersejarah yang pernah dimiliki serta dipakai oleh prajurit-prajurit TNI Angkatan Laut sejak dari zaman revolusi fisik hingga saat ini, di antaranya berupa berbagai jenis meriam kapal perang, pesawat, helikopter, artileri medan, replica KRI Dewaruci. Ada juga benda bersejarah lain seperti meriam kapal ""HRMS De Zeven Provencien“.
",Budaya,Surabaya,4.5,"{'lat': -7.227185, 'lng': 112.718997}",-7.227185,112.718997,"Loka Jala Crana Museum was established on September 19, 1969 by Mrs. R. Mulyadi, wife of the Commander of the Navy Admiral R. Moeljadi, under the name of the Akabri Laut Museum.In 1973, precisely on July 10, 1973, his status was upgraded to the Navy Museum.Then on October 6, 1979 the name changed to the Loka Jala Crana Navy Museum.Loka Jala Crana means a place to store, capture and present the equipment or facilities used by the Navy.In this museum there are several collections of navy battle equipment, besides that also a collection of planetariums and astronavigation.This museum presents and saves the objects of historical objects that have been owned and used by the Navy Soldiers from the time of the physical revolution to the present, including in the form of various types of warships, aircraft, helicopters, Medan Artillery, Replica KRI Dewaruci.There are also other historical objects such as the ""HRMS de Zeven Provenen"" ship cannon "".",Culture
414,Jembatan Merah,"Jembatan Merah merupakan salah satu monumen sejarah di Surabaya, Jawa Timur yang dibiarkan seperti adanya: sebagai jembatan. Jembatan yang menjadi salah satu judul lagu ciptaan Gesang ini, semasa zaman VOC dahulu dinilai penting karena menjadi sarana perhubungan paling vital melewati Kalimas menuju Gedung Karesidenan Surabaya, yang sudah tidak berbekas lagi.\nKawasan Jembatan Merah merupakan daerah perniagaan yang mulai berkembang sebagai akibat dari Perjanjian Paku Buwono II dari Mataram dengan VOC pada 11 November 1743. Dalam perjanjian itu sebagian daerah pantai utara, termasuk Surabaya, diserahkan penguasaannya kepada VOC. Sejak saat itulah Surabaya berada sepenuhnya dalam kekuasaan Belanda. Kini, posisinya sebagai pusat perniagaan terus berlangsung. Di sekitar jembatan terdapat indikator-indikator ekonomi, termasuk salah satunya Plaza Jembatan Merah.\nPerubahan fisiknya terjadi sekitar tahun 1890-an, ketika pagar pembatasnya dengan sungai diubah dari kayu menjadi besi. Kini kondisi jembatan yang menghubungkan Jalan Rajawali dan Jalan Kembang Jepun di sisi utara Surabaya itu, hampir sama persis dengan jembatan lainnya. Pembedanya hanyalah warna merah.",Budaya,Surabaya,4.5,"{'lat': -7.2367447, 'lng': 112.7383009}",-7.2367447,112.7383009,"The Merah Bridge is one of the historical monuments in Surabaya, East Java which is left as: as a bridge.The bridge which is one of the titles of this song created by Gesang, during the time of the VOC was considered important because it became the most vital transportation means through Kalimas to the Surabaya Karesidening Building, which was no longer trace.Paku Buwono II from Mataram with a VOC on November 11, 1743. In the agreement part of the north coast, including Surabaya, his control was handed over to the VOC.Since then Surabaya has been entirely in Dutch rule.Now, its position as a centers of commerce continues.Around the bridge there are economic indicators, including one of the red bridge plaza. \ Nperacy physical changes occur around the 1890s, when the fence with the river is converted from wood into iron.Now the condition of the bridge that connects Jalan Rajawali and Jalan Kembang Jepun on the north side of Surabaya, is almost exactly the same as other bridges.The difference is only red.",Culture
415,Museum De Javasche Bank,"Museum Bank Indonesia (Bahasa Indonesia: Museum Bank Indonesia) adalah museum bank yang terletak di Surabaya, Indonesia. Secara resmi didirikan oleh Bank Indonesia dan dibuka pada 27 Januari 2012 setelah direstorasi. Museum ini menempati gedung yang dulunya bernama De Javasche Bank, bank sentral Hindia Belanda. Setelah Kemerdekaan Indonesia gedung ini terus berfungsi sebagai kantor cabang Bank Indonesia di Surabaya hingga tahun 1973. Museum tutup pada hari Senin dan hari libur nasional. Tidak ada biaya masuk.",Budaya,Surabaya,4.6,"{'lat': -7.2353939, 'lng': 112.7367646}",-7.2353939,112.7367646,"Bank Indonesia Museum (Indonesian: Bank Indonesia Museum) is a bank museum located in Surabaya, Indonesia.Officially established by Bank Indonesia and opened on January 27, 2012 after being restored.The museum occupies a building that was once named De Javasche Bank, the central bank of the Dutch East Indies.After Indonesian independence this building continued to function as a Bank Indonesia branch office in Surabaya until 1973. The museum closed on Monday and national holidays.There is no entrance fee.",Culture
